Metagenome,MAG_ID,BGC_ID,class,Predicted_product,lg(TPM),Domain,Phylum,Class,Order,Family,Genus,Species
M37,Aegir_M37_B47,IMHBHNJB_65.region001,RiPP,RiPP-like,3.049701498,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,
M37,Aegir_M37_B5,EBBODCAE_246.region001,NRP,NRPS-like,3.615190962,Bacteria,UBA3054,UBA3054,UBA3054,B51-G9,,
M37,Aegir_M37_B5,EBBODCAE_74.region001,RiPP,RiPP-like,2.984782083,Bacteria,UBA3054,UBA3054,UBA3054,B51-G9,,
M37,Aegir_M37_B5,EBBODCAE_426.region001,RiPP,RRE-containing,2.47998634,Bacteria,UBA3054,UBA3054,UBA3054,B51-G9,,
M37,Aegir_M37_B50,LMEHLNPI_646.region001,RiPP,RiPP-like,2.918678163,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halieaceae,JBALVT01,
M37,Aegir_M37_B50,LMEHLNPI_309.region001,RiPP,RiPP-like,2.636181435,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halieaceae,JBALVT01,
M37,Aegir_M37_B53,NBONLNAG_16.region001,RiPP,RRE-containing,2.984052213,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Vicingaceae,GCA-002793235,
M37,Aegir_M37_B54,LHGBMGDM_390.region001,Other,hydrogen-cyanide,2.753752145,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,GCA-2711565,GCA-2711565,
M37,Aegir_M37_B54,LHGBMGDM_138.region001,RiPP,RiPP-like,2.390313382,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,GCA-2711565,GCA-2711565,
M37,Aegir_M37_B55,JNFBDKIP_707.region001,Other,arylpolyene,3.371258752,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAHECW01,
M37,Aegir_M37_B55,JNFBDKIP_407.region001,RiPP,RiPP-like,2.603406407,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAHECW01,
M37,Aegir_M37_B55,JNFBDKIP_581.region001,Polyketide,T3PKS,2.570114786,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAHECW01,
M37,Aegir_M37_B55,JNFBDKIP_106.region001,Terpene,Terpene generic,2.451834585,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAHECW01,
M37,Aegir_M37_B55,JNFBDKIP_20.region001,RiPP,RRE-containing,2.3955865,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAHECW01,
M37,Aegir_M37_B56,LAJLOBNE_363.region001,Polyketide,T1PKS,3.09365481,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosalsimonadaceae,SURF-3,
M37,Aegir_M37_B56,LAJLOBNE_120.region001,RiPP,RRE-containing,2.698329342,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosalsimonadaceae,SURF-3,
M37,Aegir_M37_B56,LAJLOBNE_324.region001,RiPP,RRE-containing,2.68238896,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosalsimonadaceae,SURF-3,
M37,Aegir_M37_B56,LAJLOBNE_247.region001,RiPP,RiPP-like,2.130086833,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosalsimonadaceae,SURF-3,
M37,Aegir_M37_B6,INLLGIOK_3.region001,Other,arylpolyene,3.08883289,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,
M37,Aegir_M37_B6,INLLGIOK_44.region001,Other,arylpolyene,2.9983013,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,
M37,Aegir_M37_B6,INLLGIOK_39.region001,RiPP,RiPP-like,2.975104915,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,
M37,Aegir_M37_B6,INLLGIOK_22.region001,Terpene,Terpene generic,2.652676567,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,
M37,Aegir_M37_B6,INLLGIOK_20.region001,RiPP,ranthipeptide,2.489449335,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,
M37,Aegir_M37_B7,EBIPKGNL_900.region001,Terpene,Terpene generic,2.709023618,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JBCCRV01,
M37,Aegir_M37_B9,EMJIGOFO_64.region001,Other,arylpolyene,4.415488237,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M37,Aegir_M37_B9,EMJIGOFO_50.region002,RiPP,RiPP-like,3.635636825,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M38,Aegir_M38_B1,KIECNAKK_93.region001,RiPP,RiPP-like,3.800948788,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,
M38,Aegir_M38_B10,GHIKEMJA_42.region001,Other,arylpolyene,3.352391664,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M38,Aegir_M38_B10,GHIKEMJA_194.region001,RiPP,RiPP-like,3.317011322,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M38,Aegir_M38_B10,GHIKEMJA_43.region001,NRP,NRP generic,2.241168097,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M38,Aegir_M38_B101,OPDMMHKB_26.region001,Other,arylpolyene,3.373231474,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Kangiellaceae,GCA-002733465,
M38,Aegir_M38_B101,OPDMMHKB_58.region001,NRP,NRP generic,3.191997004,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Kangiellaceae,GCA-002733465,
M38,Aegir_M38_B102,CFOIEDKB_195.region001,RiPP,RRE-containing,2.51908297,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,CAMZKQ01,
M38,Aegir_M38_B103,GFMOCMNL_119.region001,Other,arylpolyene,2.599080116,Bacteria,Bacteroidota,Bacteroidia,UBA10329,UBA10329,,
M38,Aegir_M38_B103,GFMOCMNL_484.region001,Terpene,Terpene generic,2.562082076,Bacteria,Bacteroidota,Bacteroidia,UBA10329,UBA10329,,
M38,Aegir_M38_B103,GFMOCMNL_518.region001,RiPP,RRE-containing,2.451963318,Bacteria,Bacteroidota,Bacteroidia,UBA10329,UBA10329,,
M38,Aegir_M38_B103,GFMOCMNL_358.region001,Other,arylpolyene,2.291967913,Bacteria,Bacteroidota,Bacteroidia,UBA10329,UBA10329,,
M38,Aegir_M38_B103,GFMOCMNL_242.region001,Other,resorcinol,2.155404186,Bacteria,Bacteroidota,Bacteroidia,UBA10329,UBA10329,,
M38,Aegir_M38_B103,GFMOCMNL_326.region001,Polyketide,T1PKS,1.764139403,Bacteria,Bacteroidota,Bacteroidia,UBA10329,UBA10329,,
M38,Aegir_M38_B103,GFMOCMNL_41.region001,Terpene,Terpene generic,1.700368122,Bacteria,Bacteroidota,Bacteroidia,UBA10329,UBA10329,,
M38,Aegir_M38_B104,ENCCGMIM_46.region001,RiPP,ranthipeptide,2.562225566,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,Paremcibacter,
M38,Aegir_M38_B104,ENCCGMIM_73.region001,Other,betalactone,2.556769784,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,Paremcibacter,
M38,Aegir_M38_B105,GECPGONF_1.region001,RiPP,RiPP-like,3.846862209,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M38,Aegir_M38_B105,GECPGONF_120.region001,RiPP,RRE-containing,3.468059172,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M38,Aegir_M38_B105,GECPGONF_22.region001,RiPP,RRE-containing,3.209555427,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
M38,Aegir_M38_B109,PLALPCGD_70.region001,RiPP,RRE-containing,3.200962841,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,GCA-002733185,
M38,Aegir_M38_B13,JGAODFDO_32.region001,RiPP,RiPP-like,2.516791103,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,,
M38,Aegir_M38_B13,JGAODFDO_11.region001,RiPP,RRE-containing,2.396577828,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,,
M38,Aegir_M38_B13,JGAODFDO_8.region001,RiPP,RRE-containing,2.280908162,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,,
M38,Aegir_M38_B15,PNCLIAJG_200.region001,Other,arylpolyene,2.611705274,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M38,Aegir_M38_B15,PNCLIAJG_176.region001,Other,arylpolyene,1.862685979,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M38,Aegir_M38_B16,IOIKAMCH_36.region001,Other,acyl_amino_acids,2.989028849,Archaea,Nanobdellota,Nanobdellia,Woesearchaeales,UBA583,UBA583,
M38,Aegir_M38_B18,CDLOGJGO_39.region001,RiPP,RRE-containing,3.231568711,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,
M38,Aegir_M38_B19,ECPBKFON_90.region001,Other,ectoine,3.849444455,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,AB-137-C09,
M38,Aegir_M38_B19,ECPBKFON_167.region001,RiPP,RRE-containing,3.682614576,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,AB-137-C09,
M38,Aegir_M38_B19,ECPBKFON_70.region001,Polyketide,hglE-KS,3.352515374,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,AB-137-C09,
M38,Aegir_M38_B20,CFBDOOPH_194.region001,RiPP,RRE-containing,3.23146965,Bacteria,Chloroflexota,Anaerolineae,JAAYZQ01,JAAYZQ01,,
M38,Aegir_M38_B21,NIMPLCKH_142.region001,Polyketide,T1PKS,3.374671194,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp026988195
M38,Aegir_M38_B22,HBKOMCGO_53.region001,Terpene,Terpene generic,3.245756992,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,
M38,Aegir_M38_B22,HBKOMCGO_9.region001,Terpene,Terpene generic,2.635717698,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,
M38,Aegir_M38_B22,HBKOMCGO_49.region001,Other,hserlactone,2.318739633,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,
M38,Aegir_M38_B23,IJJEGNDG_82.region001,Terpene,Terpene generic,2.061769632,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,JANTFQ01,
M38,Aegir_M38_B25,CIGBJIDC_81.region001,Other,arylpolyene,2.647719343,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466,
M38,Aegir_M38_B25,CIGBJIDC_133.region001,Terpene,Terpene generic,2.519630984,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466,
M38,Aegir_M38_B25,CIGBJIDC_43.region001,Hybrid,arylpolyene:resorcinol,2.403453227,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466,
M38,Aegir_M38_B26,BHAGBGDA_98.region001,RiPP,redox-cofactor,4.125771966,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,
M38,Aegir_M38_B26,BHAGBGDA_6.region001,NRP,NRP generic,3.695227177,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,
M38,Aegir_M38_B26,BHAGBGDA_23.region001,Other,arylpolyene,3.607745222,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,
M38,Aegir_M38_B26,BHAGBGDA_124.region001,Terpene,Terpene generic,3.540606388,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,
M38,Aegir_M38_B26,BHAGBGDA_27.region001,RiPP,RiPP-like,3.356928068,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,
M38,Aegir_M38_B28,AKLHHOGF_201.region001,RiPP,RiPP-like,3.736251849,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-229,SZUA-229,S010-25,
M38,Aegir_M38_B28,AKLHHOGF_88.region001,NRP,NRPS-like,2.879953618,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-229,SZUA-229,S010-25,
M38,Aegir_M38_B28,AKLHHOGF_99.region001,NRP,NRPS-like,2.48557342,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-229,SZUA-229,S010-25,
M38,Aegir_M38_B29,COJGKPDN_31.region001,Polyketide,T3PKS,1.91333306,Bacteria,Krumholzibacteriota,Krumholzibacteriia,LZORAL124-64-63,LZORAL124-64-63,JAGRNP01,
M38,Aegir_M38_B29,COJGKPDN_330.region001,RiPP,RRE-containing,1.691197268,Bacteria,Krumholzibacteriota,Krumholzibacteriia,LZORAL124-64-63,LZORAL124-64-63,JAGRNP01,
M38,Aegir_M38_B3,IAPKAHNK_3.region001,RiPP,RiPP-like,2.259390025,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,,
M38,Aegir_M38_B30,APGDIBME_27.region001,Terpene,Terpene generic,4.117476121,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,WTBX01,WTBX01 sp030949405
M38,Aegir_M38_B30,APGDIBME_25.region001,RiPP,ranthipeptide,4.021419523,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,WTBX01,WTBX01 sp030949405
M38,Aegir_M38_B30,APGDIBME_12.region001,NRP,NRP generic,4.018691678,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,WTBX01,WTBX01 sp030949405
M38,Aegir_M38_B30,APGDIBME_16.region001,Hybrid,NRPS:T1PKS,3.486665715,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,WTBX01,WTBX01 sp030949405
M38,Aegir_M38_B30,APGDIBME_32.region001,Terpene,Terpene generic,3.424078136,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,WTBX01,WTBX01 sp030949405
M38,Aegir_M38_B31,JEMMGIEH_106.region001,Hybrid,arylpolyene:resorcinol,2.665020162,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Urechidicola,
M38,Aegir_M38_B31,JEMMGIEH_26.region001,Other,arylpolyene,2.557019762,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Urechidicola,
M38,Aegir_M38_B32,EHIJNLMB_171.region001,RiPP,RiPP-like,3.004987667,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,
M38,Aegir_M38_B33,BIBOBJMB_42.region001,RiPP,lassopeptide,2.742820818,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,DRLX01,
M38,Aegir_M38_B33,BIBOBJMB_144.region001,RiPP,RRE-containing,2.409931351,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,DRLX01,
M38,Aegir_M38_B33,BIBOBJMB_307.region001,Other,arylpolyene,2.117422589,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,DRLX01,
M38,Aegir_M38_B33,BIBOBJMB_92.region001,RiPP,RiPP-like,2.053614324,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,DRLX01,
M38,Aegir_M38_B33,BIBOBJMB_214.region001,RiPP,RiPP-like,2.044586639,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,DRLX01,
M38,Aegir_M38_B33,BIBOBJMB_211.region001,Other,arylpolyene,1.947935675,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,DRLX01,
M38,Aegir_M38_B33,BIBOBJMB_308.region001,RiPP,RRE-containing,1.80032944,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,DRLX01,
M38,Aegir_M38_B35,NPMGFPNF_58.region001,RiPP,RiPP-like,3.766948727,Bacteria,Myxococcota,UBA9042,PWKZ01,PWKZ01,,
M38,Aegir_M38_B35,NPMGFPNF_594.region001,Terpene,Terpene generic,1.682391781,Bacteria,Myxococcota,UBA9042,PWKZ01,PWKZ01,,
M38,Aegir_M38_B36,JNFGIEIN_99.region001,Other,hserlactone,2.814489185,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,
M38,Aegir_M38_B36,JNFGIEIN_4.region001,Terpene,Terpene generic,2.53481094,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,
M38,Aegir_M38_B36,JNFGIEIN_107.region001,RiPP,RiPP-like,2.236702423,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,
M38,Aegir_M38_B38,LMPFGBPF_127.region001,Terpene,Terpene generic,3.013240246,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,
M38,Aegir_M38_B4,CCEEDJDB_76.region001,RiPP,ranthipeptide,3.065882777,Archaea,Halobacteriota,Syntropharchaeia,Alkanophagales,Methanospirareceae,G60ANME1,G60ANME1 sp025464325
M38,Aegir_M38_B42,APGNHLOD_104.region001,RiPP,ranthipeptide,2.508218992,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Aldehydirespiratoraceae,SZUA-87,
M38,Aegir_M38_B42,APGNHLOD_34.region001,Terpene,Terpene generic,2.248896576,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Aldehydirespiratoraceae,SZUA-87,
M38,Aegir_M38_B43,NPMKINEH_135.region001,NRP,NRP generic,3.561041961,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,
M38,Aegir_M38_B43,NPMKINEH_108.region001,Terpene,Terpene generic,3.107683634,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,
M38,Aegir_M38_B43,NPMKINEH_141.region001,Other,arylpolyene,2.863934576,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,
M38,Aegir_M38_B43,NPMKINEH_226.region001,NRP,NRP generic,1.655454029,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,
M38,Aegir_M38_B44,FIGLHJNH_12.region001,Other,arylpolyene,3.524481134,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,
M38,Aegir_M38_B44,FIGLHJNH_83.region001,RiPP,RRE-containing,3.37256859,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,
M38,Aegir_M38_B44,FIGLHJNH_16.region001,RiPP,RiPP-like,3.127296791,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,
M38,Aegir_M38_B46,GILEGNBK_184.region001,Terpene,Terpene generic,1.598641916,Bacteria,PUNC01,Erginobacteria,Erginobacterales,Erginobacteraceae,CAKZYZ01,
M38,Aegir_M38_B47,IIPPKAGC_14.region001,RiPP,RiPP-like,3.739348356,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,
M38,Aegir_M38_B49,KHHHKCJG_19.region001,Other,hydrogen-cyanide,2.241387961,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B111-G9,
M38,Aegir_M38_B49,KHHHKCJG_249.region001,RiPP,RiPP-like,2.005964641,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B111-G9,
M38,Aegir_M38_B49,KHHHKCJG_257.region001,RiPP,RiPP-like,1.578775928,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B111-G9,
M38,Aegir_M38_B50,ONIMNOCE_75.region001,RiPP,RiPP-like,2.861537198,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-001735895,GCA-001735895,,
M38,Aegir_M38_B50,ONIMNOCE_16.region001,RiPP,RiPP-like,2.693162513,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-001735895,GCA-001735895,,
M38,Aegir_M38_B52,GCJABBPA_119.region001,Polyketide,T3PKS,2.160893046,Bacteria,Planctomycetota,UBA1135,UBA1135,UBA1135,GCA-2746235,
M38,Aegir_M38_B52,GCJABBPA_134.region001,Terpene,Terpene generic,2.111228705,Bacteria,Planctomycetota,UBA1135,UBA1135,UBA1135,GCA-2746235,
M38,Aegir_M38_B52,GCJABBPA_57.region001,Hybrid,NRPS-like:T1PKS,1.96662643,Bacteria,Planctomycetota,UBA1135,UBA1135,UBA1135,GCA-2746235,
M38,Aegir_M38_B53,PEHBDAKJ_4.region001,RiPP,RiPP-like,3.48149256,Bacteria,Desulfobacterota,Desulfofervidia,Desulfofervidales,Desulfofervidaceae,Desulfofervidus,
M38,Aegir_M38_B54,IPCMLAMI_199.region001,Terpene,Terpene generic,2.356631941,Bacteria,CAIWAD01,CAIWAD01,CAIWAD01,CAIWAD01,JAUIFJ01,
M38,Aegir_M38_B54,IPCMLAMI_124.region001,RiPP,RRE-containing,2.338054009,Bacteria,CAIWAD01,CAIWAD01,CAIWAD01,CAIWAD01,JAUIFJ01,
M38,Aegir_M38_B57,ENFPJDJP_706.region001,Terpene,Terpene generic,2.307105714,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,JAZFUB01,
M38,Aegir_M38_B57,ENFPJDJP_123.region001,Terpene,Terpene generic,2.270061694,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,JAZFUB01,
M38,Aegir_M38_B57,ENFPJDJP_372.region001,Terpene,Terpene generic,2.012341842,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,JAZFUB01,
M38,Aegir_M38_B57,ENFPJDJP_700.region001,Polyketide,T1PKS,1.984454024,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,JAZFUB01,
M38,Aegir_M38_B57,ENFPJDJP_571.region001,Other,other,1.910590012,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,JAZFUB01,
M38,Aegir_M38_B57,ENFPJDJP_715.region001,NRP,NRPS-like,1.687340656,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,JAZFUB01,
M38,Aegir_M38_B6,LPEMMCJN_63.region001,RiPP,RRE-containing,3.137265989,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466,
M38,Aegir_M38_B61,EHKJGOEI_623.region001,Other,hserlactone,2.533102828,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA11858,NIOZ-UU35,
M38,Aegir_M38_B64,NAOKMLNH_36.region001,RiPP,RiPP-like,3.599781111,Bacteria,Bdellovibrionota_B,Oligoflexia,Oligoflexales,JAWKNZ01,,
M38,Aegir_M38_B64,NAOKMLNH_135.region001,RiPP,LAP,3.555712741,Bacteria,Bdellovibrionota_B,Oligoflexia,Oligoflexales,JAWKNZ01,,
M38,Aegir_M38_B64,NAOKMLNH_87.region001,Polyketide,T3PKS,3.107472987,Bacteria,Bdellovibrionota_B,Oligoflexia,Oligoflexales,JAWKNZ01,,
M38,Aegir_M38_B64,NAOKMLNH_48.region001,RiPP,RiPP-like,2.723613778,Bacteria,Bdellovibrionota_B,Oligoflexia,Oligoflexales,JAWKNZ01,,
M38,Aegir_M38_B66,EMLCJMHO_100.region001,NRP,NRP generic,4.243879628,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,VMSU01,JAQYVV01,
M38,Aegir_M38_B66,EMLCJMHO_126.region001,Hybrid,arylpolyene:resorcinol,3.808582788,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,VMSU01,JAQYVV01,
M38,Aegir_M38_B66,EMLCJMHO_94.region001,Other,arylpolyene,3.758486542,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,VMSU01,JAQYVV01,
M38,Aegir_M38_B66,EMLCJMHO_35.region001,RiPP,thiopeptide,3.620008053,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,VMSU01,JAQYVV01,
M38,Aegir_M38_B67,ADJEFGIL_184.region001,RiPP,lassopeptide,3.321030787,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfocapsa,
M38,Aegir_M38_B67,ADJEFGIL_49.region001,NRP,NRPS-like,2.66001202,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfocapsa,
M38,Aegir_M38_B67,ADJEFGIL_21.region001,RiPP,RiPP-like,2.482420027,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfocapsa,
M38,Aegir_M38_B67,ADJEFGIL_159.region001,Hybrid,arylpolyene:resorcinol,2.43199743,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfocapsa,
M38,Aegir_M38_B67,ADJEFGIL_44.region001,RiPP,RRE-containing,2.345456349,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfocapsa,
M38,Aegir_M38_B68,FFDAKDOA_14.region001,Terpene,Terpene generic,2.001947974,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG-16-55-9,JANLFV01,,
M38,Aegir_M38_B7,KJAMEGOG_470.region001,NRP,NRP generic,2.176720746,Bacteria,Pseudomonadota,Gammaproteobacteria,HK1,HK1,JBFHNV01,
M38,Aegir_M38_B7,KJAMEGOG_257.region001,Other,hydrogen-cyanide,1.490968452,Bacteria,Pseudomonadota,Gammaproteobacteria,HK1,HK1,JBFHNV01,
M38,Aegir_M38_B71,CPPEEGKI_295.region001,Terpene,Terpene generic,2.118939122,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,JAPKDA01,
M38,Aegir_M38_B71,CPPEEGKI_169.region001,Polyketide,T3PKS,1.716806447,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,JAPKDA01,
