Metagenome,MAG,BGC,class,Predicted product,Domain,Phylum,Class,Order,Family,Genus,Species,M24 lg(GPM),M25 lg(GPM),M26 lg(GPM),M33 lg(GPM),M36 lg(GPM),M37 lg(GPM),M38 lg(GPM),M39 lg(GPM),M42 lg(GPM)
M25,Aegir_M25_B108,GHKNAMPO_76.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,J113,J113,J113,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B108,GHKNAMPO_42.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,J113,J113,J113,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B108,GHKNAMPO_61.region001,Other,phosphonate,Bacteria,Pseudomonadota,Gammaproteobacteria,J113,J113,J113,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B108,GHKNAMPO_140.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,J113,J113,J113,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B109,PGHPAOFP_62.region001,RiPP,RiPP-like,Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,JALVIT01,0,0,3.430307022,1.351302413,0,1.022247348,0,0,0,0
M25,Aegir_M25_B11,EIJMIFHJ_250.region001,RiPP,thioamitides,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Poriferisodaliceae,DRKF01,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B11,EIJMIFHJ_67.region001,RiPP,RiPP-like,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Poriferisodaliceae,DRKF01,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B110,AEFEIJIB_19.region001,Other,betalactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella_A,0,0,2.906352162,0,0,0,0,0,0,0
M25,Aegir_M25_B110,AEFEIJIB_50.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella_A,0,0,2.465483213,0,0,0,0,0,0,0
M25,Aegir_M25_B113,OGJEHJAD_24.region001,RiPP,RiPP-like,Bacteria,Aquificota,Aquificae,Aquificales,Aquificaceae,Hydrogenivirga,0,0.884578341,2.81024798,0,0,0,0,0,0,0.744988394
M25,Aegir_M25_B113,OGJEHJAD_255.region001,RiPP,RiPP-like,Bacteria,Aquificota,Aquificae,Aquificales,Aquificaceae,Hydrogenivirga,0,0.877634689,2.972310691,0,0,0,0,0,0,2.742366116
M25,Aegir_M25_B115,ADCJAJAL_17.region001,RiPP,ranthipeptide,Bacteria,Acidobacteriota,Holophagae,Thermotomaculales,Thermotomaculaceae,Thermotomaculum,0,-0.003497433,2.629494284,1.060779294,0,1.430694232,0,0,1.317745269,0.760002606
M25,Aegir_M25_B12,ODBLGFJF_200.region001,Polyketide,T3PKS,Bacteria,Myxococcota,UBA796,UBA796,UBA2385,S143-5,0,0,1.722290605,0,0,0,0,0,0,0
M25,Aegir_M25_B12,ODBLGFJF_77.region001,Terpene,Terpene generic,Bacteria,Myxococcota,UBA796,UBA796,UBA2385,S143-5,0,0.534002835,1.984654344,0,0,0,0,0,0,0
M25,Aegir_M25_B121,MGAKDEPC_197.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,S140-46,S140-46,0,0,2.569965839,0,0,0,0,0,0,0
M25,Aegir_M25_B121,MGAKDEPC_75.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,S140-46,S140-46,0,0,2.533047278,0,0,0,0,0,0,0
M25,Aegir_M25_B122,OPOHHODP_75.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0,0.849479853,3.616213183,0,-0.186969532,0,0,0,1.433963989,0.776836695
M25,Aegir_M25_B122,OPOHHODP_78.region001,Other,betalactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0,0,3.739039272,1.840857582,0,0.534078911,0,0,0.722159943,1.792806211
M25,Aegir_M25_B122,OPOHHODP_59.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B122,OPOHHODP_15.region001,Other,hserlactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B122,OPOHHODP_51.region001,Hybrid,NRPS-like:betalactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B122,OPOHHODP_22.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B122,OPOHHODP_6.region001,Hybrid,RiPP-redox-cofactor:RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B123,BJKOHNHC_26.region001,RiPP,RRE-containing,Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Desulfurococcaceae,WAON01,0,0,1.995165044,0,0,0,0,0,0,0
M25,Aegir_M25_B124,MNFECHNJ_15.region001,RiPP,RRE-containing,Bacteria,Chloroflexota,Anaerolineae,J102,J102,M2005,0,0.699181961,1.758142411,0,0,0,0,0,1.061817348,0
M25,Aegir_M25_B124,MNFECHNJ_169.region001,NRP,NRP generic,Bacteria,Chloroflexota,Anaerolineae,J102,J102,M2005,0,1.768876957,3.308728854,0.379835344,0.057260483,0.050780278,0,1.209925228,2.698253798,0.476998665
M25,Aegir_M25_B124,MNFECHNJ_54.region001,Hybrid,NRPS:T1PKS,Bacteria,Chloroflexota,Anaerolineae,J102,J102,M2005,0,1.606621462,3.078761886,0.445588907,0,0.116533841,0.349958094,0.939886689,2.524722961,0
M25,Aegir_M25_B125,EBNFPCOF_137.region001,Hybrid,NRPS:betalactone,Bacteria,Chloroflexota,Anaerolineae,4572-78,J111,J111,0,1.025566068,3.547494643,0,0,2.252149423,0.517090727,0,1.593963385,1.090096103
M25,Aegir_M25_B125,EBNFPCOF_143.region001,Polyketide,T3PKS,Bacteria,Chloroflexota,Anaerolineae,4572-78,J111,J111,0,0,2.633847849,0,0,1.188963314,0,0.17346707,0.559384554,0.031605115
M25,Aegir_M25_B125,EBNFPCOF_168.region001,NRP,NRP generic,Bacteria,Chloroflexota,Anaerolineae,4572-78,J111,J111,0,1.033286876,3.453722198,0,0.349020009,2.123696565,0,0,1.641771289,0.467728196
M25,Aegir_M25_B125,EBNFPCOF_200.region001,Other,hydrogen-cyanide,Bacteria,Chloroflexota,Anaerolineae,4572-78,J111,J111,0,0.976094672,3.541656782,0,0.240675283,2.223199695,0,0,1.519186124,1.137534721
M25,Aegir_M25_B125,EBNFPCOF_49.region001,Terpene,Terpene generic,Bacteria,Chloroflexota,Anaerolineae,4572-78,J111,J111,0,0.297171844,2.822258164,0,0,1.720368125,0,0,0.794505805,0.634703151
M25,Aegir_M25_B125,EBNFPCOF_5.region001,Hybrid,lassopeptide:RRE-containing,Bacteria,Chloroflexota,Anaerolineae,4572-78,J111,J111,0,0.994133484,3.191704169,0,0,1.864053719,0,0,1.2951728,1.068423357
M25,Aegir_M25_B127,JONFJCLF_38.region001,Other,betalactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp913056305,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B127,JONFJCLF_6.region001,Other,siderophore,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp913056305,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B127,JONFJCLF_7.region002,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp913056305,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B127,JONFJCLF_3.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp913056305,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B127,JONFJCLF_6.region002,Other,hydrogen-cyanide,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp913056305,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B127,JONFJCLF_14.region001,Polyketide,T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp913056305,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B127,JONFJCLF_7.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp913056305,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B127,JONFJCLF_31.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp913056305,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B128,JGLHPPGP_14.region001,Other,hydrogen-cyanide,Bacteria,Thermotogota,Thermotogae,Thermotogales,Thermotogaceae,0,0,0.505811771,2.894315373,0,0,1.514034704,0,0,0.827054473,0
M25,Aegir_M25_B129,HDMFDFEC_17.region001,RiPP,RiPP-like,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Hydrogenothermus,0,0,2.371887029,3.028165585,0,0,0,0,0.845798866,1.727388897
M25,Aegir_M25_B13,IMNOPJAD_11.region001,Hybrid,arylpolyene:T1PKS,Bacteria,Myxococcota,UBA796,UBA796,0,0,0,0.284999843,3.092306562,0.203148535,-0.517366335,0,0.107517722,0,0.062174501,2.307205564
M25,Aegir_M25_B13,IMNOPJAD_18.region001,NRP,NRPS-like,Bacteria,Myxococcota,UBA796,UBA796,0,0,0,0,2.760004969,0.119898977,0,0,0,-0.163954492,0,2.263167085
M25,Aegir_M25_B13,IMNOPJAD_19.region001,Hybrid,hglE-KS:T1PKS,Bacteria,Myxococcota,UBA796,UBA796,0,0,0,0.036172872,3.204760072,0,0,0,0,0.214536139,0,2.316538673
M25,Aegir_M25_B13,IMNOPJAD_1.region001,Polyketide,T3PKS,Bacteria,Myxococcota,UBA796,UBA796,0,0,0,-0.30618003,2.215178418,0,0,0,0,0,0,1.595622708
M25,Aegir_M25_B13,IMNOPJAD_32.region001,Other,nucleoside,Bacteria,Myxococcota,UBA796,UBA796,0,0,0,0,2.501447901,0,0,0,0,0,0,0
M25,Aegir_M25_B13,IMNOPJAD_45.region001,Terpene,Terpene generic,Bacteria,Myxococcota,UBA796,UBA796,0,0,0,0,2.501255235,0,0,0,0,0,0,0
M25,Aegir_M25_B13,IMNOPJAD_6.region001,RiPP,RiPP-like,Bacteria,Myxococcota,UBA796,UBA796,0,0,0,0,2.896842317,0,0,0,0,0,0,2.225546466
M25,Aegir_M25_B130,EMAHDGMJ_94.region001,RiPP,lanthipeptide,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Salibacteraceae,CAJXZP01,0,2.540447385,3.0868463,0.989826896,0.269312026,3.920365709,0,1.961245933,3.556210097,0
M25,Aegir_M25_B130,EMAHDGMJ_79.region001,Hybrid,arylpolyene:resorcinol,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Salibacteraceae,CAJXZP01,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B131,LMAEHAIC_52.region001,RiPP,RRE-containing,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Hydrogenothermus,0,0,2.000433082,1.065517564,0,0,0,0,0.322483539,1.162680886
M25,Aegir_M25_B131,LMAEHAIC_71.region001,RiPP,RiPP-like,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Hydrogenothermus,0,0.624610323,2.730567335,3.232955094,0,0,0,0,1.519884292,4.218217641
M25,Aegir_M25_B131,LMAEHAIC_7.region001,NRP,NRPS-like,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Hydrogenothermus,0,0,2.602709682,1.604125085,0,0,0,0,1.087487437,0.837508153
M25,Aegir_M25_B131,LMAEHAIC_44.region001,RiPP,RiPP-like,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Hydrogenothermus,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B132,PAAOCNBG_31.region001,RiPP,RiPP-like,Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,NBVN01,WAOK01,0,0.657225207,3.440461526,1.517381951,0,0,0,0,0,0
M25,Aegir_M25_B133,HGNBCPJM_141.region001,Terpene,Terpene generic,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,CAJJDF01,CAJJDF01,0,0.744776928,2.317208654,0,0,1.099787347,0.935271591,0.44601894,1.856070103,0
M25,Aegir_M25_B134,FMDDOPJB_19.region001,RiPP,RRE-containing,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,0,0,0,0,2.380407973,3.338239941,0,1.454609193,0,0.955742746,0.49656219,0
M25,Aegir_M25_B134,FMDDOPJB_47.region001,RiPP,RiPP-like,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,0,0,0,0,2.463300863,1.614745176,0,0.741622066,0,1.388883655,1.473771143,0
M25,Aegir_M25_B134,FMDDOPJB_82.region001,Other,phosphonate,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,0,0,0,0,3.065302626,2.910506836,0,1.516993781,0,1.407293418,1.746467498,0.244242164
M25,Aegir_M25_B136,CDPKENHP_13.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN39,0,0,2.708306675,1.201421544,0,0.696275219,0.628669476,0.440446821,0,3.72444501
M25,Aegir_M25_B137,COMGHIBO_144.region001,RiPP,ranthipeptide,Bacteria,DRYD01,DRYD01,0,0,0,0,0,1.975208232,0,0,0.389357514,0,0,0.878468542,0.718665888
M25,Aegir_M25_B138,FLOJAPCK_15.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,S140-43,S140-43,S140-43,0,0.464985775,3.23595419,0,0,0,0,0,0,0
M25,Aegir_M25_B138,FLOJAPCK_2.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,S140-43,S140-43,S140-43,0,0.288894516,3.220219383,0,0,0,0,0,0,0
M25,Aegir_M25_B138,FLOJAPCK_8.region001,Other,acyl_amino_acids,Bacteria,Pseudomonadota,Gammaproteobacteria,S140-43,S140-43,S140-43,0,-0.174463962,2.654032055,0,0,0,0,0,0,0
M25,Aegir_M25_B139,ANKKBANP_9.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,J048,J048,J048,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B139,ANKKBANP_20.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,J048,J048,J048,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B14,ENDLLHIJ_101.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,JAUXCJ01,0,1.096506879,2.661585634,0.85975361,0.838208745,2.259052326,0,1.478990129,2.889041292,0
M25,Aegir_M25_B14,ENDLLHIJ_137.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,JAUXCJ01,0,1.810138261,3.793150676,0,0,3.305027766,0,2.823948182,3.961673454,0
M25,Aegir_M25_B14,ENDLLHIJ_181.region001,Polyketide,T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,JAUXCJ01,0,1.779649689,3.656466577,0,0.442170309,3.193465595,1.76602437,2.656982961,3.785139139,0
M25,Aegir_M25_B14,ENDLLHIJ_41.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,JAUXCJ01,0,1.051270822,2.983219527,0,0.668033952,2.360523751,1.417856745,1.882846603,3.039966477,0
M25,Aegir_M25_B14,ENDLLHIJ_194.region001,Hybrid,NRPS:T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,JAUXCJ01,0,1.60094532,3.497377492,0,0.852560954,2.96904092,1.941202304,2.462673518,3.620646791,0
M25,Aegir_M25_B14,ENDLLHIJ_92.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,JAUXCJ01,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B140,FALJKOND_184.region001,RiPP,RiPP-like,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,BB10,0,1.485611502,2.415477255,1.37379697,0,1.857655261,0,0.788913506,1.533852932,0
M25,Aegir_M25_B142,ACGGOOMM_52.region001,NRP,NRP generic,Bacteria,Chloroflexota,Anaerolineae,4572-78,4572-78,JANTHQ01,0,1.15405129,2.925721555,0.47013999,0,1.358568869,0,0.186286522,1.970144014,0.044424566
M25,Aegir_M25_B144,BIHIBKCH_113.region001,Polyketide,T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Cocleimonas,0,2.652969754,3.310224473,0,-0.290173742,2.17316807,1.565159236,0.748547651,2.557125311,-0.47249555
M25,Aegir_M25_B144,BIHIBKCH_191.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Cocleimonas,0,2.47291428,3.111206278,0,0,2.017462682,0,0,2.221148787,0
M25,Aegir_M25_B144,BIHIBKCH_38.region001,RiPP,thiopeptide,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Cocleimonas,0,2.409535552,3.125106795,0,-0.442048649,2.066682451,1.687985386,0.772764003,2.353658089,0
M25,Aegir_M25_B144,BIHIBKCH_81.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Cocleimonas,0,2.424575497,3.067872694,0,0,1.994701283,1.325035549,0,2.295680434,0
M25,Aegir_M25_B146,ELPKCMEI_16.region001,RiPP,RiPP-like,Archaea,Nanoarchaeota,Nanoarchaeia,Nanoarchaeales,0,0,0,0,2.991714217,4.25876033,0,0,0,0,1.772303651,4.463793327
M25,Aegir_M25_B147,PAILNCCF_20.region001,RiPP,RRE-containing,Archaea,Thermoproteota,Korarchaeia,Korarchaeales,Korarchaeaceae,DRBY01,DRBY01 sp027491415,0,2.135895492,0,0,0,0.660230075,0.472007419,1.851675954,0
M25,Aegir_M25_B147,PAILNCCF_62.region001,RiPP,RRE-containing,Archaea,Thermoproteota,Korarchaeia,Korarchaeales,Korarchaeaceae,DRBY01,DRBY01 sp027491415,0,1.713670709,0,0,0,0,0,1.107840558,0
M25,Aegir_M25_B15,FKABDIKP_108.region001,Polyketide,T3PKS,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0,0.445733099,1.976613609,0,0,0,0,0,0,0
M25,Aegir_M25_B15,FKABDIKP_117.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0,0,2.154752303,0,0,0,0,0,0,0
M25,Aegir_M25_B15,FKABDIKP_171.region001,Other,arylpolyene,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0,0,2.03626449,0,-0.110297866,0,0,0,0,2.5411647
M25,Aegir_M25_B15,FKABDIKP_255.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0,0.855089298,2.324224213,0,0.7217299,0,0,0,0,2.84690413
M25,Aegir_M25_B15,FKABDIKP_276.region001,Other,arylpolyene,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0,-0.196253931,1.729415707,0,0,0,0,0,0,-0.034813883
M25,Aegir_M25_B15,FKABDIKP_31.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0,0,2.367385361,0,0,0,0,0,0,0
M25,Aegir_M25_B15,FKABDIKP_338.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0,0,2.275215036,0,0,0,0,0.52371255,0,0.205759335
M25,Aegir_M25_B15,FKABDIKP_64.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,0,0,0,2.068970458,0,0,0,0,0.297074813,0.439954248,0.280151594
M25,Aegir_M25_B153,EMKEAJEM_1158.region001,RiPP,RiPP-like,Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,0,0,0,2.136996524,0,0,1.698784433,0,0,1.807684219,0
M25,Aegir_M25_B153,EMKEAJEM_258.region001,Terpene,Terpene generic,Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,0,0,0,2.432929953,0,0,2.270042457,0,0,1.923010288,0
M25,Aegir_M25_B153,EMKEAJEM_454.region001,Polyketide,T1PKS,Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,0,0,0.746912424,2.594243289,0,0,2.141336963,0.812468351,0,2.165065139,1.235711407
M25,Aegir_M25_B153,EMKEAJEM_816.region001,RiPP,RiPP-like,Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,0,0,0,2.078769609,0,0,1.655646189,1.315039174,0,1.144757217,0
M25,Aegir_M25_B153,EMKEAJEM_832.region001,RiPP,RiPP-like,Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,0,0,0,2.272925733,0,0,1.840042476,0,0,1.942693312,0
M25,Aegir_M25_B153,EMKEAJEM_880.region001,NRP,NRPS-like,Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,0,0,0,2.57592749,0,0,2.354607809,0,0,2.215329907,0.851407271
M25,Aegir_M25_B154,OEEGLEHL_114.region001,RiPP,RiPP-like,Bacteria,Bacteroidota,Kapaibacteriia,Kapaibacteriales,UBA2268,ChocPot-Mid,0,0,2.172322561,0,0,1.748302764,0,0,1.334323805,0
M25,Aegir_M25_B154,OEEGLEHL_66.region001,Terpene,Terpene generic,Bacteria,Bacteroidota,Kapaibacteriia,Kapaibacteriales,UBA2268,ChocPot-Mid,0,0.537517525,2.188072532,0,0,1.985949629,0,0,1.159790222,0
M25,Aegir_M25_B154,OEEGLEHL_80.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Kapaibacteriia,Kapaibacteriales,UBA2268,ChocPot-Mid,0,0.600413293,1.627189059,0,0,1.608636226,0,0,1.018566008,0
M25,Aegir_M25_B155,FNFNEMEO_153.region001,RiPP,RRE-containing,Bacteria,WOR-3,Hydrothermia,0,0,0,0,0,1.762715956,0,0,0,0,0,0,0
M25,Aegir_M25_B155,FNFNEMEO_18.region001,RiPP,RRE-containing,Bacteria,WOR-3,Hydrothermia,0,0,0,0,0,1.470311375,0,0,0,0,0,0,0
M25,Aegir_M25_B157,DBICPAKL_73.region001,Hybrid,NRPS-like:RiPP-like,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,0,0,0.214333189,2.328562727,0,0,1.745434868,0.580919112,0,-0.0664841,0
M25,Aegir_M25_B157,DBICPAKL_85.region001,Other,hserlactone,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,0,0,0.338507266,2.074161325,0,0,1.675788919,0,0,0,0
M25,Aegir_M25_B16,EOJPKJHJ_143.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JALTDM01,JALTDM01,0,0,1.361102539,1.80575151,0,0,0,0,0,0
M25,Aegir_M25_B163,CFIADAMF_9.region001,RiPP,RiPP-like,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Hydrogenothermus,0,0,2.714596231,1.697458887,0,0,0,0,1.52430017,3.863126118
M25,Aegir_M25_B164,KPHMFJIM_11.region001,Other,hserlactone,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Nitrosophilus_A,0,0,1.645845104,0.763865662,0,0,0,0,1.683589469,0
M25,Aegir_M25_B165,BMLCGDAE_197.region001,NRP,NRP generic,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,GCA-2746605,0,3.376347699,2.605900614,0,0,2.448811528,0,1.380069773,2.966212196,0
M25,Aegir_M25_B165,BMLCGDAE_25.region001,NRP,NRPS-like,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,GCA-2746605,0,3.336032151,2.60479543,0,0,2.466102743,0,0,2.698387438,0
M25,Aegir_M25_B165,BMLCGDAE_349.region001,NRP,NRPS-like,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,GCA-2746605,0,3.089903025,1.983139883,0,0,1.934623826,0,0,2.495090763,0
M25,Aegir_M25_B165,BMLCGDAE_402.region001,NRP,NRPS-like,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,GCA-2746605,0,3.266650616,2.324165824,0,0.830815981,2.243465085,0,1.744598637,2.621210183,0
M25,Aegir_M25_B165,BMLCGDAE_439.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,GCA-2746605,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B169,CCHPNDJG_140.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-51,0,0.88038801,1.890130437,0,1.812421574,0,0,0,0.900600717,0
M25,Aegir_M25_B17,EFPKCKDP_32.region001,Terpene,Terpene generic,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,JALVZP01,0,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B17,EFPKCKDP_15.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,JALVZP01,0,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B170,ELAIDHFC_130.region001,RiPP,RiPP-like,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,S010-17,0,2.705364548,2.309587463,0,0.764319822,3.935015257,3.279438545,2.09492783,3.204697567,0
M25,Aegir_M25_B170,ELAIDHFC_25.region001,Other,arylpolyene,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,S010-17,0,3.316287475,2.594299571,0,0.681229946,4.381659458,3.542147149,2.458335462,3.600321592,0
M25,Aegir_M25_B170,ELAIDHFC_80.region001,Hybrid,arylpolyene:resorcinol,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,S010-17,0,0,0,0,0,0,0,0,0,0
M25,Aegir_M25_B171,JBCKNOCK_1.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,Methyloprofundus sp900128525,3.717635314,3.722833449,1.241415723,2.320241402,4.691198996,4.358771094,2.605922265,4.443012399,0
